component_id,lot_id,wafer_id,wafer_x,wafer_y,hour,t_ambient_c,t_die_c,iddq_ua,v_cc_v,v_offset_mv,snr_db,instrument_id,failure_class,is_sensor_fault
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,0,25.0,24.87,1.23,3.96,4.87,45.35,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,1,96.35,96.32,2.93,3.96,4.99,43.62,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,2,116.79,116.97,3.729,3.96,5.01,43.18,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,3,122.65,122.6,4.002,3.96,5.05,43.68,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,4,124.33,124.37,4.071,3.96,5.09,43.59,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,5,124.81,124.86,4.085,3.96,4.84,43.21,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,6,124.94,124.84,4.091,3.96,5.03,43.64,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,7,124.98,124.95,4.171,3.96,4.92,43.34,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,8,125.0,125.06,4.098,3.96,4.81,43.34,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,9,125.0,124.86,4.177,3.96,5.06,43.24,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,10,125.0,125.0,4.105,3.96,5.04,43.27,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,11,125.0,125.13,4.101,3.96,5.14,43.25,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,12,125.0,125.02,4.097,3.96,4.98,43.37,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,13,125.0,125.12,4.105,3.96,5.03,43.07,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,14,125.0,124.84,4.148,3.96,5.03,43.22,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,15,125.0,124.81,4.133,3.96,5.17,43.32,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,16,125.0,124.98,4.129,3.96,4.99,43.42,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,17,125.0,125.11,4.169,3.96,4.85,43.4,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,18,125.0,124.96,4.142,3.96,5.0,43.46,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,19,125.0,125.04,4.138,3.96,4.99,43.49,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,20,125.0,125.02,4.141,3.96,4.9,43.3,ASQD-ATE-SIM-01,0,0
LOT_10_COMP_0000,LOT_10,LOT_10_W00,0.6158,0.1381,21,125.0,125.01,4.092,3.96,5.02,43.27,ASQD-ATE-SIM-01,0,0
