value_0h,value_24h,delta_value_0_24h,drift_velocity_per_hour,logarithmic_creep_rate,viscoelastic_relaxation_index,robust_z_score_0h,robust_z_score_24h,scale_factor_error_ppm,noise_density_dps_rtHz,supply_current_mA,temperature_sensitivity_dps_C
-0.6731978904071408,-0.8672917458071074,-0.6971415361326424,-0.6971254027305694,-0.6971344050302402,0.3420308952007653,-0.6719163672648526,-0.8634964118573999,0.14819281605136805,1.2680426278159993,0.9990577414803706,-1.4674035606933555
-0.12870615985724118,0.39148570591723797,1.9861323305463938,1.991540768272124,1.9885180301480956,0.8244198570234433,-0.12871961058713655,0.3915999464360447,-1.1288267593048622,0.3867080354332479,-0.5375640639437519,0.14931474828107844
-1.2549414323829156,-1.5886992820158186,-1.2819107288575398,-1.28111547912444,-1.2815590653578397,0.7187086171970276,-1.2498674188010954,-1.577517765295995,-0.9527842645168179,-0.962273483519943,-0.08114174550094386,-0.9731202560387516
-1.182248852562369,-1.2000563605180272,-0.12667582397133906,-0.12674675082641512,-0.12670716065411813,1.127450305059718,-1.1777844368722983,-1.193329805227824,-1.0166149150519745,1.25005620756329,-0.36513785475424737,-0.23684408348033123
-0.4755342361985848,-0.4956197011361444,-0.036189595510918826,-0.03621320670946095,-0.03620002661937542,0.40707903088781977,-0.4749753630665333,-0.4941324245249792,0.6011058395938189,1.0522055847834888,0.425994163879953,-0.4324978915727787
-0.47424326571485104,-0.38270565236039494,0.3707821666652835,0.3711784193526999,0.37095717155865054,0.5623016830987503,-0.47368816696066246,-0.38171729794554554,1.0617435915449842,0.49462655694950347,-0.4158514456923361,-0.16990988597502032
0.8131623022294512,0.5874178287091485,-0.6110744137734687,-0.6111140088814465,-0.6110919140063515,-0.8531073458657329,0.8160823311224449,0.5880175851847248,0.42668960341813555,-1.2860290480687089,-1.2779824916398634,-0.7671688790993332
-0.3065218387852876,-0.03710820218625175,1.0437699002728404,1.045604358012912,1.0445796732110526,0.651915999571842,-0.30635267319738474,-0.03705993183937447,-1.3829296674862195,0.07194568101083704,-1.445337341735562,-0.6178541308182548
-2.014050573054153,-2.006083205414299,-0.1493001137394194,-0.14938025456728685,-0.14933552192031632,2.238554679560931,-2.0003027485241,-1.98888300871304,1.4622097748388032,0.16187778227438254,0.31442426381615407,-0.08238055077576754
-1.7961688679302046,2.9855760647729706,17.103851161125057,17.418153037409756,17.240896646738896,8.80428617542329,-1.7853409988435824,3.015443120663683,-1.0609304622388034,-0.27878951391699314,-0.34485241837901365,0.6024077775477982
-0.7766664510088127,-0.6981095735488837,0.2803745626290859,0.28064826518979213,0.28049545160665157,0.8381160575776512,-0.7748920557345611,-0.6954913875189072,0.18925584601347503,-1.1601241062997445,1.1562698733884478,0.9422275494978388
-0.17507034731946997,-0.26121180999845994,-0.2352823864025146,-0.23538799819988923,-0.23532905133317375,0.05232195643574891,-0.1750586703985056,-0.2606548539369264,-1.416267969039614,-1.3399883088268363,0.27385339106568213,1.1687740641311986
-0.24593519687236376,-0.11383094083527924,0.5515450208479323,0.5522364678251012,0.5518503562218215,0.41060430710306556,-0.24585445622143087,-0.11365045764074563,0.7616988775644363,-0.17087099240073755,0.8722737641351442,-0.08238055077576754
0.2660335922033064,-0.08907688883281639,-1.1594567283108055,-1.1588824041470682,-1.1592027828630505,-0.6494068745318795,0.26644959391537276,-0.08894383641449599,-0.4018891595796345,-1.0252259544044253,-1.4402659826417512,2.1161503980525236
-1.2809125301782656,-0.626023024382107,2.2968312114192773,2.3038175067032705,2.299912185722212,2.259059598075042,-1.2756113409185224,-0.6238421859627856,0.43278807321448837,1.2860290480687084,0.46149367753661874,-1.1636252797077133
-0.696471422899118,-0.8311982827745127,-0.4842674845805742,-0.48436161522113835,-0.4843090843990921,0.4502131319536856,-0.695085897170537,-0.8276718110793391,-1.8325901738039498,-0.8633481721300424,-0.43613688206757434,0.07208298192879616
-0.3916467498399529,-0.9831051181843801,-2.1081779885748335,-2.1050927769034984,-2.106812835449768,-0.47691204855110036,-0.3913076161848949,-0.9783822005594576,0.32870752202340425,-0.7734160708664962,1.2982679280150973,-0.10812447289319467
-0.10810494995721082,-0.3641025422331331,-0.8466641505413074,-0.8465152292278717,-0.8465983185576118,-0.23435026518722218,-0.10812447289319467,-0.3631873320258592,0.411646711253799,-0.8453617518773332,0.06592766821951632,-0.9422275494978388
-0.5426816707122671,-0.5303815620459699,0.07237080047460114,0.07242605181650529,0.07239520775527108,0.5150525809925589,-0.5419095605718443,-0.528721694241728,-1.9565923929964522,-1.15113089617339,0.6085630912570789,2.5846897805897
-0.6719050336841766,-0.7938704059048101,-0.43445987142226994,-0.43456643601392314,-0.4345069644809264,0.44527007148333975,-0.6706291711589808,-0.7906118792399663,-1.8964208243391065,-0.00899321012635502,1.977830046585503,-0.056636628658340404
0.6122501431065303,0.3125393206123442,-0.9101124155760322,-0.9098933510935929,-0.9100155715131444,-0.8152330577319477,0.6139925425006413,0.31253875851204965,0.708438908009625,0.026979630379063497,-1.9372591738350355,0.576663855430371
0.5853539200772829,0.6268162346763145,0.33914149093806517,0.3394929510829041,0.3392967169537238,-0.36635550370007575,0.5869614242773424,0.6275481791467232,0.07460461384204686,-1.2500562075632904,-0.1876402864709321,0.18535623924547606
-0.8051341740051411,-1.0179931985238948,-0.7832244823332598,-0.7831374765562196,-0.7831860225149321,0.4406304525732913,-0.8032103700637317,-1.0129714702762063,1.0003523289283673,-1.0881784252889075,0.7099902731332565,0.8958884896864697
0.04887627599784931,-0.32566426530950693,-1.2592316457249932,-1.2584796208912699,-1.2588991022286435,-0.5168134906641771,0.04891345202311164,-0.3248920691251745,-0.9523776998637274,-1.0342191645307797,-0.6288485276323171,0.8392518610281293
-0.22531614176788595,-1.0317017060851392,-2.872182604289498,-2.865742597332053,-2.869331358228129,-0.9125292008388086,-0.22525931852748898,-1.0265601119506431,1.1406171342444773,1.2680426278159993,-0.49699319119328,-0.9988641781561788
-1.589049963596852,-1.6199894872278207,-0.23075660995884575,-0.23086125790001671,-0.2308028488472185,1.5927460481521862,-1.5806768180100355,-1.6084010418288064,-1.5748281837447806,1.2770358379423543,1.2779824916398634,0.6075565619712843
-0.42519550708829335,-0.5278982740515062,-0.33033379857073314,-0.33044997957237937,-0.3303851372510979,0.2454970158424523,-0.4247747149375499,-0.5262510321191024,0.6840450288242137,1.2230765771842265,0.7708465822589666,-0.1544635327045637
-0.07206037427073272,0.2570023887702099,1.2964549985751201,1.2990690699524052,1.297608689430344,0.5216944446934578,-0.07208298192879616,0.2569488607529888,0.08802124739402188,-0.13489815189531906,1.5416931645179288,-0.38615883176140925
-0.7404434589931971,-0.672004809742879,0.2487277765695135,0.2489625332660092,0.24883146642986836,0.7870098973936145,-0.7388505647701634,-0.6695494352313472,0.12461206617213758,0.5755654480866947,0.9280587141670437,0.025743922117427133
-0.25882370119683407,-0.4683131109146919,-0.697141536132649,-0.6971254027305742,-0.6971344050302457,-0.04720659713027842,-0.258726417280144,-0.4669551411761056,0.48564147811621,-0.6565043392238864,-0.07607038640713767,-1.6476110155153463
-0.9307223836217478,-1.4086092639706687,-1.762965976596653,-1.761006756336597,-1.7620992826258306,0.1649538609019869,-0.9280683923332539,-1.3996300924670033,-0.7950371791178313,-1.1061648455416166,0.40570872750471926,1.0760959445084606
0.576387324837895,0.35078476189439356,-0.6427815129571697,-0.6428023380314891,-0.6427907174386108,-0.6971040864902374,0.5779510515362427,0.35083402141273434,-1.270717823233332,1.2770358379423543,0.31442426381615407,-1.8175209014903666
0.34946297466951337,0.3137732142645148,0.022617076818786268,0.02263319298448981,0.02262419640453851,-0.29354845498730975,0.3501173407970112,0.3137740895733616,1.7545297604106367,-0.37771482530689365,-1.5315504463303165,1.0452032379675482
0.1298691392992349,0.28415664236765037,0.6870713783513005,0.6880280268570439,0.687493780236057,0.12253810386535448,0.13000680669300743,0.2841261441018624,0.4185583103563314,0.026979630379063497,-0.015214077281427535,0.231695299056846
-0.34262890066362867,-0.8585786438651858,-1.826538541404199,-1.8243902056241172,-1.8255881431076384,-0.4085312827827649,-0.3423941641617833,-0.8548490944282127,-2.0777486596173236,0.5755654480866947,-1.3134820052965293,0.08238055077576754
0.48925233720374856,0.6440494094161697,0.7412709391953184,0.7423441759232418,0.7417448003007349,-0.15443800113294706,0.49042171633698994,0.6448428140050976,0.8161785410785195,-1.2680426278159995,1.55183588270555,0.5972589931243129
-0.48973572406376187,4.204177495401772,17.125656960293867,17.440750024573635,17.263045123677585,6.344750368777152,-0.4891345202311182,4.265598154711879,0.02459716151195498,-0.11691173164260979,0.26878203197187595,-0.48913452023111864
-1.669775624942408,-1.4961229088615187,0.49732349187398467,0.4979193696586477,0.49758663580103346,2.0269831404332255,-1.6604829765740603,-1.4861032667588736,0.4079876293759873,0.13489815189531906,-0.6187058094446958,0.8392518610281293
-0.40583944023342083,-0.03710820218625175,1.391176763779461,1.3941168145899465,1.3924742284026534,0.8805370262153832,-0.4054667733494798,-0.03705993183937447,1.237786086333028,0.6115382885921132,-0.7353470686023054,0.025743922117427133
-0.35165717100976623,-0.7789421549725898,-1.5042238966492518,-1.5029493820990352,-1.503660204572451,-0.2753186870852761,-0.3514045369028829,-0.7757879065042176,0.19982652699381914,0.32375556454876586,-0.8012747368218217,0.1338683950106218
1.0227144158378463,0.6108120239162911,-1.268303147155876,-1.2675339585331729,-1.267963011530071,-1.2113535879186108,1.027182492485349,0.6114888753496608,0.4088007586821681,-1.1960969468051625,-0.9128446368856206,-0.8444006454516151
-0.7288024123999141,-0.6595757501462955,0.25324887696968346,0.253489072047758,0.2533549685479489,0.7765046185651335,-0.7272657998173212,-0.6571961246182224,-0.26487687148824757,-0.2697963037906381,0.9889150232927493,0.1338683950106218
-0.253668152226413,-0.06432739122617191,0.75933606532952,0.7604494986861899,0.759827667502482,0.49522751513534125,-0.25357763285665874,-0.06423721518824806,2.145644956683382,-0.9083142227618152,-1.7496188873641036,-1.6476110155153463
-0.5543067237293549,-0.49189574877900494,0.25324887696968346,0.253489072047758,0.2533549685479489,0.5968305758891109,-0.5534943255246865,-0.4904264313410416,-1.1328924058357637,1.124151265794326,-0.31442426381615857,0.530324795619002
-0.9333130574614179,-0.8697813071680548,0.2035143713151458,0.2036970418687629,0.20359505798351166,0.9783163963219071,-0.9306427845449965,-0.8659670739800256,0.045331958819554534,0.6924771797293046,-0.5629208594128008,-1.9153478055365905
-0.3168371595710711,-0.35790207719130357,-0.09047923408544573,-0.0905332427774214,-0.09050309538103261,0.23561092731199976,-0.31665024204435527,-0.35701067671929765,1.980986272181862,1.0971716354152616,-0.709990273133261,-0.3552661252204964
0.618653218227142,0.2570023887702099,-1.1367835756423554,-1.1362468002226584,-1.1365462369860992,-0.8982055252487742,0.6204285230299974,0.2569488607529888,0.23153856993485258,-0.3507351949278302,1.450408700829368,1.7248427818676286
-0.9216554155673544,-0.8610680439746683,0.19447116631074413,0.1946439209900067,0.1945474736034802,0.9616759580743452,-0.9190580195921543,-0.8573197565508384,1.0918293758736561,-0.6924771797293049,0.4716363957242356,0.5818126398538571
0.2454892409863082,0.11867750347184142,-0.3258071032631988,-0.32592319972010847,-0.32585840440787944,-0.33451769414349497,0.24585445622143087,0.11859178188599521,-0.6925828865391076,-0.6834839696029502,0.06085630912570564,-0.9525251183448097
0.6160920245197996,0.7658496091834206,0.7412709391953152,0.7423441759232394,0.7417448003007292,-0.25309644730222597,0.6178541308182548,0.7671405890750287,0.17218013058368717,0.9982463240253612,0.8063460959156279,0.3552661252204964
-0.3942271283360555,-0.4298450488337079,-0.08143052382999076,-0.08147988459901748,-0.08145233150114334,0.31167976927470065,-0.39388200839663756,-0.4286598782754192,-0.36936398733242143,1.0432123746571338,1.800332478302188,0.24714165232730173
-1.0395733917110155,-1.1563886214518118,-0.46615501220035716,-0.4662542509584636,-0.4661988688812912,0.8216861104394898,-1.0361928652264485,-1.150093218081888,-0.19535431580982784,0.3417419848014751,-2.190827128525484,-2.116150398052523
-0.31941611257948227,-0.1348754671833028,0.7322381147424316,0.7332915032432112,0.732703215551755,0.5480435399309787,-0.31922463425609876,-0.13465108568305767,0.4750707971358659,-0.16187778227438332,-0.567992218506607,1.0400544535440621
0.14015048108029046,0.2878590704697813,0.6644863761478915,0.6653962180473564,0.6648881177867704,0.10567147674933443,0.14030437553997882,0.2878321372858,-0.606391180083991,0.7644228607401415,0.6440626049137401,-1.0812447289319462
-1.2692249196218788,-1.3773681833828137,-0.4661550122003604,-0.46625425095846834,-0.466198868881294,1.0866204632065426,-1.2640265759656801,-1.368746815934192,-0.5742725724898677,-0.5395926075812763,1.5061936508612674,0.15961231712804894
0.9716340442759002,1.0324406319167203,0.4656913666490829,0.46623427049706323,0.4659311226742011,-0.6048674952255263,0.9756946482504947,1.0352074293798303,1.415861404386523,-0.7644228607401415,0.5832062957880345,-0.5818126398538567
